0.0, 0.0, 2.0
0.0, 0.0, 5.0
0.0, 0.0, 4.0
0.0, 0.0, 3.0
0.0, 0.0, 2.0
0.0, 0.0, 5.0
0.0, 0.0, 1.0
0.0, 0.0, 2.0
0.0, 0.0, 4.0
0.0, 0.0, 3.0
0.0, 0.0, 2.0
0.45238910036104946, 0.02176113942236202, 3.0
0.7081776702260586, 0.04366011225727813, 4.0
0.7338724901010881, 0.06059729874823211, 1.0
0.752924842613514, 0.08658099389498267, 4.0
0.7639023942668878, 0.12097564412044629, 4.0
0.8209489317597799, 0.5598606623591887, 3.0
0.8635236270065911, 0.7782788430038935, 6.0
0.8635236270065911, 0.7782788430038935, 8.0
1.1113037887326476, 1.1686779616737584, 2.0
1.1113037887326476, 1.1686779616737584, 6.0
1.1113037887326476, 1.1686779616737584, 4.0
1.1113037887326476, 1.1686779616737584, 7.0
1.383662434479767, 1.4455614407561261, 2.0
1.4818449881642266, 1.4809368776114071, 6.0
1.6045420009340368, 1.491187254298511, 4.0
1.6045420009340368, 1.491187254298511, 3.0
1.7677746269053785, 1.4387121774853282, 4.0
1.7677746269053785, 1.4387121774853282, 5.0
2.0328835250070325, 1.2634731498206213, 7.0
2.0328835250070325, 1.2634731498206213, 5.0
2.0328835250070325, 1.2634731498206213, 3.0
2.263642436194249, 0.9631743102993466, 4.0
2.263642436194249, 0.9631743102993466, 5.0
2.326303025274816, 0.7687373799330419, 3.0
2.3326310437468134, 0.7265785230232177, 2.0
2.338673570350761, 0.7205932269995226, 9.0
2.338870242803759, 0.7108707739815835, 4.0
2.3381383927234736, 0.7207403821856062, 3.0
2.315238060145413, 0.7207848406748031, 2.0
2.3254932841582105, 0.7112375746729114, 9.0
2.140983322051822, -0.29649515272021815, 3.0
2.1815083326927405, -0.3463454640809731, 4.0
2.19946661308429, -0.3511553281140727, 1.0
2.209958130307334, -0.3473016358094678, 7.0
2.23031974465227, -0.34490328036485635, 4.0
2.245291849814929, -0.34721052532722324, 6.0
2.2460926240465113, -0.3357699522187202, 2.0
2.2426679688771585, -0.31180918525314943, 4.0
2.2443038854266324, -0.2963114602026931, 3.0
2.2257463084274813, -0.2696769707077044, 2.0
2.166928742822363, 0.07051600896410608, 4.0
2.1897983970509456, 0.5459775526618882, 2.0
2.23202790272627, 0.9941262065398533, 2.0
2.1669547376065403, 1.2075756246894325, 6.0
2.0034178322265723, 1.4258448155506722, 8.0
1.8549506712985815, 1.5101820996104103, 5.0
1.7025731253514118, 1.5384957229912297, 5.0
1.4224149669693436, 1.497159779537508, 7.0
1.1947822238522288, 1.3847552867013917, 5.0
1.07989602277187, 1.2850862053722154, 5.0
0.9992474218743546, 1.1192214605182909, 6.0
0.9321403372520191, 0.6681863890974415, 4.0
0.9064723146028288, 0.21834749616433854, 5.0
0.9064723146028288, 0.21834749616433854, 2.0
0.9192413121260257, -0.2334945790580913, 0.0
0.9457596037314167, -0.6899202837112774, 4.0
0.9904656280020581, -1.133452141589242, 4.0
1.0546097889940664, -1.5805371057404236, 4.0
1.1345239998132175, -2.026629599509959, 7.0
1.1501395040457318, -2.199491173898452, 4.0
1.0251123441781176, -2.6406614810046434, 1.0
0.7945903106671435, -2.9998157109784636, 5.0
0.511151816859071, -3.1951642058931933, 2.0
0.11073338993503917, -3.3737609946674207, 1.0
-0.11332065162560066, -3.4200245271236454, 7.0
-0.30837851949963196, -3.4090053146143204, 3.0
-0.39192862564835274, -3.3666140041101267, 5.0
-0.453906582895313, -3.308339839047314, 5.0
-0.49403857288019626, -3.213660943510063, 5.0
-0.5508444124187318, -2.8977221342438773, 4.0
-0.5312510245542647, -2.68621580284738, 4.0
-0.3661660694481536, -2.296546577918207, 3.0
-0.2189171669170544, -1.8649200093996683, 3.0
-0.25837750478868426, -1.711973052454153, 6.0
-0.32376644612828565, -1.6490817117618177, 3.0
-0.4635462328871101, -1.5952738041409575, 5.0
-0.9032030607567534, -1.52462732712144, 6.0
-1.4953598086969304, -1.5498528484653071, 3.0
-1.5538967792838092, -1.5346690964576282, 7.0
-1.6052984018259124, -1.490265207387178, 4.0
-1.6433733850822965, -1.436376717743153, 8.0
-1.6588956821865095, -1.3814817540146522, 2.0
-1.6402553961406565, -1.2457040952181688, 8.0
-1.4999204649732747, -0.8239710852517099, 5.0
-1.3430235440559581, -0.3906599044523412, 3.0
-1.1463181113126228, 0.4874958164885435, 4.0
-1.349103404410011, 1.013498826279978, 3.0
-1.5973380534336834, 1.3270359649883359, 2.0
-1.7543343716545217, 1.4428231514034144, 4.0
-2.070059726361896, 1.5241971551714157, 2.0
-2.449853791471741, 1.4509822896682152, 4.0
-2.8417115216920483, 1.2590642578291429, 4.0
-3.0578319775231164, 1.0921043149952516, 1.0
-3.197747469756982, 0.9060589772583191, 7.0
-3.2297172012463173, 0.753853253272827, 4.0
-3.250302988814356, 0.7658814018115854, 1.0
-3.3227624582408106, 0.9123136363895101, 4.0
-3.3445957429604167, 0.9577099401048936, 2.0
-3.3445957429604167, 0.9577099401048936, 4.0
