"timestamp","x","y","z","counts"
1.57555008108885E+018,0.4689925933,-3.4039592743,0.3890349734,2
1.57555008209206E+018,0.4720916462,-3.4057579041,0.3889586794,1
1.57555008309507E+018,0.4719913602,-3.4038617611,0.3889872897,1
1.57555008409806E+018,0.4697374535,-3.4029078484,0.3890914786,1
1.57555008510359E+018,0.4671140456,-3.4014408588,0.3890478778,1
1.57555008610759E+018,0.4707945371,-3.4029560089,0.3888887632,1
1.57555008710994E+018,0.4681035876,-3.4039850235,0.3890706766,0
1.57555008811294E+018,0.4678089881,-3.4007151127,0.3888367879,3
1.57555008911594E+018,0.4704175758,-3.4046456814,0.3890948761,1
1.57555009011963E+018,0.4715011454,-3.4038140774,0.3888771403,1
1.57555009112363E+018,0.4681129503,-3.4014892578,0.3890154529,1
1.57555009212733E+018,0.4720003724,-3.4026203156,0.3890887368,0
1.57555009313033E+018,0.4705935645,-3.4104442596,0.3891198206,1
1.57555009413333E+018,0.4823302817,-3.4324095249,0.3890797067,0
1.57555009513545E+018,0.4797166371,-3.4286942482,0.3890568483,0
1.57555009613845E+018,0.4800128388,-3.4266068935,0.3889801371,3
1.57555009714202E+018,0.4800786781,-3.4289834499,0.3891030419,1
1.57555009814702E+018,0.4836226845,-3.4486806393,0.3890394139,1
1.57555009915102E+018,0.4894190454,-3.5136399269,0.389006542,0
1.57555010015481E+018,0.4936934924,-3.5910477638,0.3889449406,0
1.57555010115782E+018,0.5015346766,-3.6669590473,0.3889921474,0
1.57555010216029E+018,0.5032102489,-3.7550675869,0.3891077209,1
1.57555010316329E+018,0.5087759972,-3.8481388092,0.389021771,0
1.57555010416629E+018,0.5205945754,-3.9601223469,0.3890031445,1
1.57555010517038E+018,0.526398747,-4.0680551529,0.3890664744,1
1.57555010617438E+018,0.5276373267,-4.2009301186,0.3889548647,2
1.5755501071781E+018,0.5355316329,-4.3166413307,0.3889254498,1
1.5755501081811E+018,0.5367407727,-4.4354982376,0.3891052771,0
1.5755501091841E+018,0.5335750794,-4.5601224899,0.3890320826,0
1.57555011018574E+018,0.5277656507,-4.6856212616,0.3890020418,1
1.57555011118874E+018,0.5225196362,-4.798204422,0.3890645075,1
1.57555011219255E+018,0.5208145237,-4.8829360008,0.3890099394,1
1.57555011319655E+018,0.5186130381,-4.9655127525,0.3889568019,0
1.57555011420055E+018,0.5143279767,-5.0131897926,0.3889898527,0
1.57555011520488E+018,0.5110032678,-5.0627622604,0.3890288937,1
1.57555011620788E+018,0.5100436163,-5.1259946823,0.3890207577,1
1.57555011721088E+018,0.5026846361,-5.1986794472,0.3890028465,1
1.57555011821388E+018,0.5033594513,-5.2689800262,0.388929503,1
1.57555011921688E+018,0.4965110135,-5.3062186241,0.3890063334,0
1.57555012022163E+018,0.4963459897,-5.39823246,0.3889399934,2
1.57555012122563E+018,0.4831088376,-5.4905400276,0.3890252876,0
1.57555012222853E+018,0.4655904794,-5.5838770866,0.3891381788,0
1.57555012323153E+018,0.4437639284,-5.6604804993,0.389032768,0
1.57555012423453E+018,0.3972948074,-5.7616400719,0.3890125322,1
1.57555012523738E+018,0.3628436852,-5.8314595222,0.3890667427,1
1.57555012624038E+018,0.3137054694,-5.8979973793,0.3890891838,0
1.57555012724511E+018,0.2548886526,-5.9565992355,0.3890561032,1
1.57555012824911E+018,0.1857258046,-5.9938001633,0.3889694381,0
1.57555012925211E+018,0.1210517943,-6.0243015289,0.3889495003,0
1.57555013025609E+018,0.0477107987,-6.0434737206,0.3889510798,0
1.57555013125909E+018,-0.0217338424,-6.048766613,0.3890127707,1
1.57555013226147E+018,-0.1098251939,-6.057369709,0.3889455664,1
1.57555013326447E+018,-0.1903061664,-6.061961174,0.3890572655,0
1.57555013426947E+018,-0.2766546714,-6.0604515076,0.388998853,0
1.57555013527555E+018,-0.378410722,-6.0700068474,0.3889035749,0
1.57555013627856E+018,-0.4869067383,-6.0698332787,0.3889096844,0
1.57555013727898E+018,-0.5964902544,-6.0666542053,0.3891321886,0
1.57555013828198E+018,-0.6793393636,-6.0687274933,0.3890675771,2
1.57555013928496E+018,-0.7765624666,-6.0692195892,0.3890499341,0
1.57555014028996E+018,-0.8805822372,-6.0667719841,0.3889750707,2
1.57555014129396E+018,-0.9265244436,-6.0563054085,0.3890997636,1
1.57555014229674E+018,-0.9389068365,-6.0577449799,0.3890104759,1
1.57555014329974E+018,-0.9385423422,-6.0596995354,0.3890593219,0
1.57555014430242E+018,-0.9353489113,-6.0531506538,0.3889975119,0
1.57555014530742E+018,-0.9460331011,-6.054962635,0.3890282083,1
1.57555014631142E+018,-0.9485088587,-6.0451331139,0.388952868,1
1.57555014731615E+018,-0.9437234688,-6.0544867516,0.3889853525,0
1.57555014831915E+018,-0.9440296841,-6.0524425507,0.3888589013,1
1.57555014932121E+018,-0.945414362,-6.0526046753,0.3888905811,0
1.57555015032421E+018,-0.9540358543,-6.0459580421,0.3891089427,0
1.57555015132721E+018,-0.9716707706,-6.0382628441,0.3891017902,1
1.57555015233177E+018,-1.0336665487,-6.0494532585,0.3888736534,2
1.57555015333577E+018,-1.0973257828,-6.0469117165,0.3889920878,2
1.57555015433906E+018,-1.1688516855,-6.0504336357,0.3890125918,1
1.57555015534206E+018,-1.2221818113,-6.0498371124,0.3888907301,1
1.57555015634506E+018,-1.2629525042,-6.0485944748,0.3890036511,2
1.57555015734816E+018,-1.3122540665,-6.0562086105,0.3890569973,0
1.57555015835116E+018,-1.3799202347,-6.0640554428,0.3890007901,2
1.57555015935612E+018,-1.446726737,-6.0375666618,0.3890111315,2
1.57555016036012E+018,-1.5080025387,-6.0187044144,0.3889760244,5
1.57555016136312E+018,-1.5661522007,-5.9884581566,0.3889489937,2
1.57555016236714E+018,-1.6236762142,-5.9402089119,0.3889643121,1
1.57555016337014E+018,-1.6789092207,-5.8773722649,0.3889902401,1
1.5755501643716E+018,-1.723080225,-5.8260688782,0.3890353012,3
1.57555016537461E+018,-1.7500155544,-5.7579259872,0.3890908825,1
1.5755501663796E+018,-1.7668025208,-5.6685581207,0.3889651763,1
1.57555016738381E+018,-1.7760730934,-5.6110405922,0.3889076579,2
1.57555016838681E+018,-1.7845253563,-5.5337910652,0.3891240525,0
1.57555016939021E+018,-1.7857400036,-5.4850473404,0.3890226948,2
1.57555017039321E+018,-1.7819324398,-5.4782996178,0.3891056049,1
1.57555017139621E+018,-1.7902324963,-5.4353470802,0.3889753687,0
1.57555017239863E+018,-1.7894728661,-5.4211726189,0.3888690042,3
1.57555017340263E+018,-1.7909562778,-5.4011716843,0.3890451956,1
1.57555017440616E+018,-1.794371109,-5.3702516556,0.3888541627,3
1.57555017540916E+018,-1.800240469,-5.3369255066,0.3889766204,2
1.57555017641216E+018,-1.799371891,-5.3206357956,0.3890205193,3
1.57555017741652E+018,-1.7996094131,-5.2898154259,0.3890061545,6
1.57555017841952E+018,-1.8006658459,-5.2513141632,0.3890059459,1
1.57555017942278E+018,-1.8043472385,-5.2213234901,0.3889832067,5
1.57555018042678E+018,-1.800182991,-5.2042350769,0.3889591861,3
1.57555018143078E+018,-1.8013151264,-5.1834115982,0.3889739382,3
1.57555018243411E+018,-1.8051857758,-5.1370792389,0.3890057969,3
1.57555018343712E+018,-1.8075095272,-5.1152529716,0.3890322018,0
1.57555018444006E+018,-1.8056443977,-5.0839881897,0.3890346158,4
1.57555018544306E+018,-1.806221981,-5.0514125824,0.3889528084,6
1.57555018644606E+018,-1.8104024506,-5.0204148293,0.3889449406,10
1.57555018745043E+018,-1.8066934204,-4.99077034,0.3890520799,3
1.57555018845443E+018,-1.808854351,-4.9653873444,0.3890252876,9
1.57555018945627E+018,-1.8083694935,-4.9629073143,0.388899641,6
1.57555019045927E+018,-1.8103115273,-4.9455375671,0.3890119064,7
1.57555019146227E+018,-1.8113667583,-4.9376740456,0.3890148866,8
1.57555019246698E+018,-1.8072639942,-4.9398770332,0.3888693321,8
1.57555019346998E+018,-1.8096290016,-4.9236187935,0.3889225292,7
1.57555019447379E+018,-1.8110797691,-4.9103107452,0.3889219928,7
1.57555019547779E+018,-1.8088391304,-4.9024982452,0.3888790178,8
1.57555019648179E+018,-1.808601408,-4.9010777473,0.3890070188,5
1.57555019748365E+018,-1.8065512276,-4.8919343948,0.3889324534,7
1.57555019848665E+018,-1.8083214283,-4.8815975189,0.3889983761,5
1.57555019948975E+018,-1.8094407463,-4.864575386,0.3889686334,6
1.57555020049275E+018,-1.8100631905,-4.8353180885,0.3889783788,9
1.57555020149675E+018,-1.8100087166,-4.8151011467,0.3890730906,11
1.57555020250206E+018,-1.8115047455,-4.811896801,0.3889879155,8
1.57555020350506E+018,-1.8119347286,-4.8173093796,0.38895558,10
1.57555020450776E+018,-1.810911541,-4.8188214302,0.3889471757,2
1.57555020551076E+018,-1.8108254242,-4.8150420189,0.388932215,7
1.57555020651376E+018,-1.8080578709,-4.8180832863,0.388953464,8
1.57555020751622E+018,-1.8132026482,-4.8166427612,0.388919251,13
1.57555020852022E+018,-1.8105206108,-4.8159427643,0.3888985384,9
1.57555020952487E+018,-1.8108055973,-4.8160128593,0.3889365363,5
1.57555021052787E+018,-1.8125685883,-4.8158578873,0.3889793921,8
1.57555021153087E+018,-1.8123268604,-4.8162636757,0.3890414107,8
1.57555021253287E+018,-1.811558218,-4.8165583611,0.3888816702,6
1.57555021353587E+018,-1.8106485844,-4.8179664612,0.3889804053,7
1.57555021454009E+018,-1.8107557297,-4.8153042793,0.388953017,5
1.57555021554409E+018,-1.8129697323,-4.8151855469,0.389076488,2
1.57555021654809E+018,-1.8121323967,-4.8163309097,0.3889844584,9
1.5755502175521E+018,-1.8125321388,-4.8168463707,0.3889032173,11
1.5755502185551E+018,-1.8115654278,-4.8170847893,0.3889187145,9
1.57555021955728E+018,-1.8111056042,-4.8179459572,0.3890208173,5
1.57555022056028E+018,-1.8111987305,-4.8174791336,0.389002012,7
1.57555022156328E+018,-1.8120062256,-4.8150138855,0.3889315593,9
1.57555022256816E+018,-1.8123837376,-4.8185176849,0.3889419603,18
1.57555022357216E+018,-1.8118249798,-4.8184962273,0.3889869022,12
1.57555022457463E+018,-1.8156323433,-4.7802119255,0.3889940548,10
1.57555022557763E+018,-1.8168269634,-4.7450265884,0.3889480102,9
1.57555022658063E+018,-1.820657959,-4.6729850769,0.388904618,6
1.57555022758277E+018,-1.8279690742,-4.5726585388,0.3889817464,5
1.57555022858577E+018,-1.8306879616,-4.5148983002,0.3890751469,7
1.57555022959031E+018,-1.8322302532,-4.4832348824,0.3889397848,3
1.57555023059331E+018,-1.8340753555,-4.4467258453,0.3890766966,6
1.57555023159631E+018,-1.8355000877,-4.4063682556,0.389063822,4
1.57555023259991E+018,-1.8379702377,-4.365111351,0.3890302348,6
1.57555023360291E+018,-1.8410315895,-4.3205652237,0.3887745905,4
1.57555023460614E+018,-1.8442787933,-4.2766628265,0.3888720143,2
1.57555023561014E+018,-1.8427987862,-4.2301573753,0.3891321886,2
1.57555023661314E+018,-1.8498437405,-4.1874771118,0.3888748753,1
1.57555023761714E+018,-1.8496386623,-4.1386656761,0.3890295196,4
1.57555023862014E+018,-1.8536006355,-4.0893063545,0.3890828359,5
1.57555023962258E+018,-1.8551176929,-4.0391907692,0.3890229928,3
1.57555024062557E+018,-1.8592300701,-3.987196207,0.3889365065,1
1.57555024162957E+018,-1.8609788418,-3.9342169762,0.3889172542,0
1.57555024263375E+018,-1.8701915359,-3.8717265129,0.3891112971,1
1.57555024363775E+018,-1.8735637093,-3.8278570175,0.388991164,0
1.57555024464092E+018,-1.8793489552,-3.7383496761,0.388915019,1
1.57555024564392E+018,-1.8875821209,-3.6500501633,0.3888625968,2
1.57555024664692E+018,-1.8849135017,-3.5299005508,0.3890804815,1
1.57555024764975E+018,-1.8783714294,-3.4205322266,0.3890316355,0
1.57555024865275E+018,-1.8683258057,-3.3111786842,0.3891086149,0
1.57555024965839E+018,-1.8470241165,-3.2029354572,0.3890288937,0
1.57555025066239E+018,-1.8179394722,-3.1010320187,0.389032768,0
1.57555025166539E+018,-1.7749866199,-2.9947824478,0.3890969026,0
1.57555025266716E+018,-1.719389019,-2.8977968693,0.3888800013,0
1.57555025367015E+018,-1.6594032669,-2.8132841587,0.3891236949,0
1.57555025467403E+018,-1.603707633,-2.7647013664,0.3890027273,0
1.57555025567803E+018,-1.52856112,-2.694435358,0.3888505566,1
1.57555025668203E+018,-1.4471326876,-2.6386053562,0.3890300858,1
1.5755502576861E+018,-1.322061367,-2.5807614326,0.3890412319,0
1.5755502586891E+018,-1.2315407038,-2.5611455441,0.3889464903,0
1.57555025969128E+018,-1.1429414463,-2.5511522293,0.3889999259,0
1.57555026069428E+018,-1.0048170233,-2.5454516411,0.3890233803,0
1.57555026169728E+018,-0.8824449635,-2.5668013096,0.3889277446,1
1.57555026270261E+018,-0.740772078,-2.5677335262,0.3889362681,0
1.57555026370661E+018,-0.6240357113,-2.5822725296,0.3889393377,1
1.57555026471008E+018,-0.5105899572,-2.5895717144,0.3890792894,0
1.57555026571308E+018,-0.4012270403,-2.5986940861,0.3890548515,1
1.57555026671608E+018,-0.2902022696,-2.6195013523,0.3889265227,0
1.57555026771745E+018,-0.1721872938,-2.6384048462,0.3889642227,0
1.57555026872045E+018,-0.043819681,-2.6686127186,0.3890262115,1
1.57555026972448E+018,0.081840241,-2.7226102352,0.3890561032,1
1.57555027072849E+018,0.2055354702,-2.7908709049,0.3889140356,0
1.57555027173249E+018,0.2460026765,-2.8214726448,0.3890030253,0
1.57555027273716E+018,0.2727959383,-2.827827692,0.3889036047,1
1.57555027374016E+018,0.2859898567,-2.8473219872,0.3889532256,2
1.57555027474198E+018,0.3162749541,-2.8812599182,0.3890018928,0
1.57555027574498E+018,0.3305285096,-2.8836166859,0.3889543581,0
1.57555027674898E+018,0.3533730662,-2.9105398655,0.3891155291,1
1.57555027775395E+018,0.3897260678,-2.958643198,0.3889879453,2
1.57555027875795E+018,0.4221819091,-3.0250015259,0.389096992,0
1.57555027976103E+018,0.470208292,-3.0919709206,0.3890730608,1
1.57555028076403E+018,0.5253218865,-3.2192893028,0.388932215,0
1.57555028176703E+018,0.5479009581,-3.2773439884,0.3889624047,0
1.57555028276863E+018,0.5835359859,-3.3736579418,0.3890664148,1
1.57555028377163E+018,0.6105403841,-3.4906220039,0.3890082407,0
1.57555028477711E+018,0.6375447822,-3.6075860659,0.3890634942,0
1.57555028578111E+018,0.6645491803,-3.724550128,0.3890139329,1
1.57555028678411E+018,0.6915535784,-3.84151419,0.3889677393,0
1.57555028778749E+018,0.7185579765,-3.9584782521,0.3888923395,2
1.57555028879049E+018,0.7455623746,-4.0754423141,0.3889168072,0
1.57555028979365E+018,0.7579055429,-4.1916956902,0.3890779781,1
1.57555029079665E+018,0.7771680951,-4.2984900475,0.3888928759,0
1.57555029180165E+018,0.8006914258,-4.419731617,0.3888772893,0
1.57555029280528E+018,0.8373786807,-4.5551605225,0.3891276288,0
1.57555029380828E+018,0.8694486618,-4.7306661606,0.389057653,0
1.57555029481187E+018,0.9027730227,-4.8983263969,0.3890719283,2
1.57555029581487E+018,0.9378046393,-5.0591897964,0.3889535534,0
1.57555029681787E+018,0.9551174045,-5.1620140076,0.3891000915,0
1.57555029782108E+018,0.970538497,-5.2312517166,0.388976382,0
1.57555029882408E+018,0.9789110422,-5.3036613464,0.3889694083,0
1.57555029982755E+018,0.9918055534,-5.3503432274,0.3890304732,0
1.57555030083155E+018,1.0087804794,-5.4465608597,0.3889854419,0
1.57555030183455E+018,1.0240867138,-5.5877075195,0.3890028465,0
1.57555030283834E+018,1.0339552164,-5.7214584351,0.3888976741,0
1.57555030384134E+018,0.9739063382,-5.8790049553,0.3888799715,1
1.57555030484498E+018,0.8694698215,-6.0010371208,0.3890008795,0
1.57555030584898E+018,0.7248191237,-6.065762043,0.3888737428,0
1.57555030685298E+018,0.5348140597,-6.0908703804,0.388749795,0
1.57555030785603E+018,0.3570716679,-6.1083989143,0.3890849519,2
1.57555030885903E+018,0.1803355366,-6.1179943085,0.3890827763,0
1.57555030986109E+018,0.0206074715,-6.1232299805,0.3888714778,0
1.57555031086409E+018,-0.1523196399,-6.1359229088,0.3891830015,0
1.57555031186792E+018,-0.285325706,-6.1197662354,0.3889951575,0
1.57555031287292E+018,-0.4156621397,-6.1436071396,0.3889658022,0
1.57555031387692E+018,-0.5632839799,-6.1752233505,0.3890600371,0
1.57555031487931E+018,-0.7346823215,-6.2433805466,0.3889502156,0
1.57555031588231E+018,-0.8709197044,-6.2922682762,0.389060663,0
1.57555031688645E+018,-1.0357890129,-6.3638625145,0.3889888692,2
1.57555031789045E+018,-1.181845665,-6.3609499931,0.3889717925,1
1.57555031889345E+018,-1.2477186918,-6.3555598259,0.3890520501,0
1.57555031989645E+018,-1.3633618355,-6.3576822281,0.3890963662,1
1.57555032089945E+018,-1.4516816139,-6.3581690788,0.3889385927,2
1.57555032190304E+018,-1.571999073,-6.3537688255,0.3889777827,1
1.57555032290604E+018,-1.6796576977,-6.3365283012,0.3890592623,0
1.57555032390904E+018,-1.7095170021,-6.3327364922,0.3889425564,2
1.57555032491348E+018,-1.7208089828,-6.3188796043,0.3890056181,0
1.57555032591748E+018,-1.7171866894,-6.3159379959,0.3888796139,4
1.57555032692039E+018,-1.5822836161,-6.3788118362,0.3890518415,0
1.57555032792339E+018,-1.5561856031,-6.3530592918,0.3889754581,0
1.57555032892639E+018,-1.4923315048,-6.3812623024,0.3889320958,0
1.57555032992916E+018,-1.500285387,-6.3918700218,0.3889719713,0
1.57555033093216E+018,-1.5329822302,-6.382338047,0.3890204298,0
1.57555033193716E+018,-1.608809948,-6.3449788094,0.38900231,1
1.57555033294116E+018,-1.6420327425,-6.3347878456,0.3889878857,1
1.57555033394416E+018,-1.7157644033,-6.302675724,0.3891900349,1
1.57555033494828E+018,-1.7866746187,-6.2634987831,0.3891094792,0
1.57555033595128E+018,-1.8344217539,-6.2478237152,0.3891956973,4
1.57555033695381E+018,-1.8825129271,-6.244738102,0.3888683188,1
1.57555033795881E+018,-1.948648572,-6.1860160828,0.3889483082,1
1.57555033896281E+018,-1.9660127163,-6.1688437462,0.3890170324,2
1.57555033996571E+018,-2.0003449917,-6.1178741455,0.3889981377,1
1.57555034096871E+018,-1.9769684076,-6.134914875,0.3889828193,3
1.5755503419726E+018,-2.0287590027,-6.0584158897,0.3890488613,0
1.5755503429756E+018,-2.031373024,-6.0509996414,0.3888994324,3
1.57555034397859E+018,-2.0750048161,-5.9836859703,0.3888751435,0
1.57555034498299E+018,-2.07573843,-5.9732103348,0.3890549707,3
1.57555034598699E+018,-2.0884313583,-5.9486484528,0.3890517521,3
1.57555034698941E+018,-2.1113574505,-5.9066390991,0.3889208007,0
1.57555034799241E+018,-2.1288194656,-5.8627529144,0.3889871109,1
1.57555034899541E+018,-2.1360764503,-5.8451972008,0.3890607822,1
1.57555034999925E+018,-2.1505599022,-5.8063969612,0.3890463281,0
1.57555035100224E+018,-2.172044754,-5.7399682999,0.389034884,2
1.57555035200641E+018,-2.1976900101,-5.6776442528,0.3890527058,2
1.57555035301041E+018,-2.2016074657,-5.6610221863,0.3890650439,2
1.57555035401341E+018,-2.1987605095,-5.6618061066,0.3889892268,0
1.57555035501672E+018,-2.1934695244,-5.6877851486,0.3890212643,2
1.57555035601973E+018,-2.1940636635,-5.6803021431,0.3889721203,1
1.57555035702316E+018,-2.1944088936,-5.6815137863,0.3890472519,0
1.57555035802616E+018,-2.1926276684,-5.6849040985,0.389032172,1
1.57555035903116E+018,-2.1940052509,-5.6811842918,0.3889517653,1
1.57555036003503E+018,-2.1945838928,-5.6798028946,0.388888495,1
1.57555036103804E+018,-2.1921448708,-5.692718029,0.3889546263,0
1.57555036204118E+018,-2.1970751286,-5.680814743,0.3889948297,0
1.57555036304418E+018,-2.2056062222,-5.6543602943,0.3889363575,0
1.57555036404718E+018,-2.2107994556,-5.6403756142,0.389060514,1
1.57555036505041E+018,-2.2236263752,-5.5878376961,0.3888669479,0
1.57555036605541E+018,-2.2419583797,-5.5314078331,0.389011966,1
1.57555036705956E+018,-2.2511227131,-5.4346494675,0.388891356,1
1.57555036806256E+018,-2.2680432796,-5.3070902824,0.3891480136,1
1.57555036906556E+018,-2.2779691219,-5.174141407,0.3890641499,3
1.5755503700679E+018,-2.2935705185,-5.0442471504,0.3889297712,3
1.5755503710709E+018,-2.2923686504,-5.0252695084,0.3890513051,2
1.57555037207513E+018,-2.2957868576,-5.0160851479,0.3890336025,3
1.57555037307913E+018,-2.3005144596,-4.9965410233,0.3891022074,2
1.57555037408313E+018,-2.3025174141,-4.9858708382,0.3889958727,3
1.575550375087E+018,-2.2987537384,-4.967944622,0.3889084625,2
1.57555037609E+018,-2.3057444096,-4.9370517731,0.3890239167,3
1.57555037709246E+018,-2.3101537228,-4.8842339516,0.3891177642,2
1.57555037809546E+018,-2.3125519753,-4.8451280594,0.3890960681,2
1.57555037909846E+018,-2.317109108,-4.825653553,0.3889359701,1
1.57555038010178E+018,-2.3212237358,-4.7721700668,0.3890545535,3
1.57555038110678E+018,-2.3241493702,-4.6739425659,0.3888837564,2
1.57555038211099E+018,-2.3278646469,-4.5645413399,0.3889237213,1
1.57555038311399E+018,-2.3255910873,-4.4741797447,0.3889538813,2
1.57555038411699E+018,-2.3194329739,-4.3738555908,0.3889183271,0
1.57555038511821E+018,-2.3163342476,-4.3165230751,0.3889807332,1
1.57555038612121E+018,-2.3139228821,-4.2568387985,0.3890148866,1
1.57555038712678E+018,-2.3083744049,-4.1808247566,0.3889491427,0
1.57555038813078E+018,-2.297315836,-4.0977907181,0.3890778887,1
1.57555038913478E+018,-2.3034000397,-4.0184006691,0.3890530932,1
1.57555039013725E+018,-2.2905430794,-3.9239110947,0.3888411093,0
1.57555039114025E+018,-2.2793824673,-3.8006031513,0.3890312779,1
1.57555039214384E+018,-2.2550570965,-3.6692726612,0.3890834618,0
1.57555039314684E+018,-2.1984980106,-3.5226368904,0.3890616763,0
1.57555039414984E+018,-2.1177568436,-3.3530893326,0.3889885116,1
1.57555039515442E+018,-1.9891939163,-3.2433640957,0.3891100156,0
1.57555039615842E+018,-1.8086038828,-3.1719489098,0.3889854121,1
1.5755503971619E+018,-1.6867691278,-3.1468055248,0.3890857565,1
1.5755503981649E+018,-1.5655174255,-3.1135044098,0.3889372218,1
1.5755503991679E+018,-1.4497988224,-3.0866253376,0.3890304136,0
1.57555040017031E+018,-1.3182655573,-3.0650701523,0.3890589046,1
1.57555040117531E+018,-1.1841249466,-3.0350182056,0.3889282513,0
1.57555040217913E+018,-0.9924433827,-3.0084214211,0.3890366125,0
1.57555040318213E+018,-0.9020059705,-2.999194622,0.3889165986,1
1.57555040418513E+018,-0.7681398392,-2.9847021103,0.388956027,1
1.57555040518833E+018,-0.6320176125,-2.9761981964,0.3889686036,1
1.57555040619233E+018,-0.4988541901,-2.9411969185,0.3889994788,1
1.57555040719574E+018,-0.3793895245,-2.8962841034,0.3889526892,0
1.57555040819874E+018,-0.2938110232,-2.8331685066,0.3889539707,3
1.57555040920174E+018,-0.2441306114,-2.7545342445,0.3890422451,0
1.57555041020435E+018,-0.2397864759,-2.6643409729,0.3889136183,0
1.57555041120735E+018,-0.2606450319,-2.4937052727,0.3889583814,0
1.57555041221115E+018,-0.2626696527,-2.2759439945,0.3889321554,0
1.57555041321615E+018,-0.2301462591,-2.0764465332,0.3890421557,0
1.57555041422015E+018,-0.195142597,-1.8720622063,0.388965683,0
1.57555041522289E+018,-0.1414155364,-1.6739931107,0.3890275228,0
1.57555041622589E+018,-0.0923993215,-1.4611748457,0.3889683354,0
1.57555041722812E+018,-0.0823021531,-1.2689368725,0.3889357913,2
1.57555041823112E+018,-0.0573221892,-1.0975779295,0.389092015,1
1.57555041923412E+018,-0.0697591528,-1.0962136984,0.3891085255,0
1.57555042023978E+018,-0.0638823211,-1.09948349,0.3889115322,0
1.57555042124378E+018,-0.0662116855,-1.1029586792,0.3888785708,0
1.57555042224545E+018,-0.064199172,-1.0956522226,0.3890578914,0
1.57555042324845E+018,-0.0668036044,-1.10163486,0.3890000749,0
1.57555042425145E+018,-0.0653080046,-1.1009458303,0.3890292513,0
1.57555042525419E+018,-0.0672022924,-1.1046533585,0.3889275658,0
1.57555042625719E+018,-0.0665093139,-1.0960344076,0.3890093136,0
1.57555042726199E+018,-0.0637760758,-1.0967435837,0.3890654314,0
1.57555042826599E+018,-0.0670108944,-1.0985711813,0.3888953793,2
1.57555042926899E+018,-0.0647810027,-1.0962357521,0.3889967966,2
1.57555043027162E+018,-0.0661659017,-1.1009784937,0.3889286387,0
1.57555043127462E+018,-0.0657416433,-1.097412467,0.3890697229,2
